PDRF_routeActions,Change Route \,Cambie la ruta\,,
overlays::changeTerminalchangeTerminal,Change Terminal \,Cambie la Terminal \,,
overlays::changeTerminaltitle,Change Terminal \,Cambie la Terminal \,,
overlays::stopActionschangeTerminal,Change Terminal \,Change Terminal \,,
ELDCRSFDL_titleText,Change This Log's Ruleset \,Cambie el reglamento de esta entrada \,,
VDF_changeTruckNumber,CHANGE TRUCK INFO \,CAMBIE LA INFORMACIÓN DEL CAMIÓN \,,
ELDCRSFDL_changingRulesetMessage,Changing Ruleset \,Cambiando el reglamento\,,
overlays::changeTerminalchangingTerminal,Changing Terminal \,Cambiando la Terminal \,,
overlays::changeTerminalwillUnassignStopWarning,Changing terminals will unassign the stop from this driver \,Cambiando las terminales le quitará la parada a este chofer \,,
charts,Charts \,Tablas \,,
NDF_checkForUpdate,Check for Updates \,Revise las actualizaciones \,,
BCBW_checked,Checked \,Revisado \,,
preferencesActivityLoadingText,Checking for updates\\u2026 \,Revisando actualizaciones\\u2026 \,,
NDF_checking,Checking\\u2026 \,Revisando \\u2026 \,,
PDRF_checkstopText,Checkstop \,Parada de control \,,
common::checkstop,Checkstop \,Parada de control \,,
filtersstopTypecheckstops,Checkstop \,Parada de control \,,
overlays::stopOverlayheadercheckstopLabel,Checkstop \,Parada de control \,,
overlays::stopOverlay::stopDetails::checkStopNote,Checkstop:  \,Parada de control:  \,,
overlays::stopOverlay::stopDetails::checkStopNote,Checkstop:  \,Parada de control:  \,,
gridholdingAreacheckStopsNoPickup,Checkstops - No Pickup Needed \,Paradas de control - No es necesario recoger \,,
common::checkstop_other,Checkstops \,Paradas de control \,,
common::checkstop_plural,Checkstops \,Paradas de control \,,
mapsideBarcheckStops,Checkstops \,Paradas de control \,,
maptodaysDispatchNavigationcheckStops,Checkstops \,Paradas de control \,,
stopscheckstops,Checkstops \,Paradas de control \,,
inbound::sorterscity,City (asc) \,Ciudad (asc) \,,
common::city,City \,Ciudad \,,
UDNL_claimButtonText,Claim \,Reclamo \,,
UDNL_claimAllButtonText,Claim All \,Reclamar todo \,,
CUTF_toolbarTitleText,Claim Unassigned Trips \,Reclamar viajes no asignados \,,
CUDEI_claimedButtonText,Claimed \,Reclamado \,,
SignatureActivity_clearButton,Clear \,Borrar \,,
helpersclearFilterclearFilterText,Clear Filter and Scroll to Result \,Borrar Filtro y bajar al resultado \,,
pageNotFoundlinkMessage,Click here to go to the home page \,Presione aquí para ir a la página inicial \,,
close,Close \,Cerrar \,,
helpersreportBugFormclose,Close \,Cerrar \,,
VNF_closeAlert,Close Alert \,Alerta cercana \,,
core_workflow_notification_close_alert,Close Alert \,Alerta cercana \,,
PDBBV_closeButton_contentDescription,Close Button \,Cerrar Botón \,,
DriverDash_closeDashboard,CLOSE DASHBOARD \,CERRAR TABLERO \,,
maprouteActionsModalcloseRoutes,Close Routes \,Cerrar Rutas \,,
sorterscloseTime,Close Time \,Cerrar Tiempo \,,
DD_notification_speech_close_time,Close time %1$s. \,Cerrar tiempo %1$s. \,,
PDSPC_closedBeyondBusinessHours,Closed - Beyond Business Hours \,Cerrado – Fuera de horario de trabajo \,,
PDSPC_closedHoliday,Closed - Holiday \,Cerrado – Día festivo \,,
PDSPC_closedInventory,Closed - Inventory \,Cerrado - Inventario \,,
PDSPC_closedStrike,Closed - Strike \,Cerrado - Huelga \,,
PDSPC_closedWeather,Closed - Weather \,Cerrado - Clima \,,
PDPPST_closedContainer,Closed \,Cerrado \,,
routeStatusclosed,Closed \,Cerrado \,,
routeStatusclosedCap,CLOSED \,CERRADO \,,
toastMessages::closeConfirmation,closed \,cerrado \,,
PDCSDF_closedDueToWeather,Closed due to weather \,Cerrado por clima \,,
PDCSDF_closedForHoliday,Closed for holiday \,Cerrado por día festivo \,,
PDCSDF_closedForInventory,Closed for inventory \,Cerrado por inventario \,,
gridrouteGridclosedRoutes,Closed Routes \,Rutas Cerradas \,,
PD_SDH_stopTime_default,Closes \\u2014:\\u2014 \,Cierra \\u2014:\\u2014 \,,
PDRF_stopItem_stopTime_endOnly,Closes %1$s \,Cierra %1$s \,,
PD_SDH_stopTime_close,Closes %1$s \,Cierra %1$s \,,
dateTimeFormatcloses,closes %1$s \,cierra %1$s \,,
ELDFRM_coDriverInputLayout_title,Co Driver \,Copiloto \,,
DOTDHF_driverInformation_coDriverNameKey,Co-Driver Name \,Nombre del copiloto \,,
details_text_battery_time,Co-Pilot Battery: \,Batería del copiloto: \,,
PPF_coPilotSettings,Co-Pilot Settings \,Ajustes del copiloto \,,
overlays::completeStopscode,code \,código \,,
overlays::completeStopscode_other,codes \,códigos \,,
overlays::completeStopscode_plural,codes \,códigos \,,
breakImageDescription,Coffee \,Café \,,
inbound::shipmentsOverviewtrailerCardActionCollapse,Collapse All \,Cerrar todo \,,
PDDPST_buttonCollectionIssue_text,Collection Issue \,Asunto de colección \,,
EDPF_comingSoon,Coming Soon\\u2026 \,Llega pronto\\u2026 \,,
DOT_COMMENT_editText_hint,Comment \,Comentar \,,
PDSHD_comments,comments \,comentarios \,,
PDSHD_commentsLayout_title,Comments \,comentarios \,,
consigneeDetailscomments,Comments \,comentarios \,,
workflow_stop_information_comments_pattern,Comments: %1$s \,comentarios: %1$s \,,
DPF_licenseInformation,Commercial Driver's License \,Licencia de conducir comercial \,,
companyId,Company code  \,Código de la compañía  \,,
enter_company_code_hint,Company Code \,Código de la compañía  \,,
useHRCodeLogin,Company Code \,Código de la compañía  \,,
maprouteListcompare,Compare \,Comparar \,,
common::complete,Complete \,Ingresar \,,
PDSPC_completeAgain,Complete Again \,Ingresar de nuevo \,,
PDCNF_noFreightCompleteDialog_title,Complete No Freight Stop? \,Ingresar No hay parada de carga? \,,
PDSS_stopStatusButton_completeRelayStatusText,Complete Relay \,Ingresar Relevo \,,
PDTEDF_arriveAndEndRoute_button,Complete Route \,Ingresar Ruta\,,
PDBCD_finishButton_text,Complete Shipments \,Ingresar cargamentos \,,
PDBCD_finishButton_text,Complete Shipments \,Ingresar cargamentos \,,
PDCNF_noFreightCompleteDialog_buttonConfirm,Complete Stop \,Ingresar parada\,,
overlays::completeStopscompleteStop,Complete Stop \,Ingresar parada \,,
overlays::completeStopstitle,Complete Stop \,Ingresar parada \,,
overlays::stopActionscompleteStop,Complete Stop \,Ingresar parada \,,
stopStatusstopcomplete,Complete Stop \,Ingresar parada \,,
CW_workflow_action_swap,Complete Swap \,Ingresar Swap \,,
PDSC_completeTime,Complete Time \,Ingresar Tiempo \,,
CW_workflow_action_end_trip,Complete Trip \,Ingresar Viaje \,,
completed_stop_status_completed_name,Completed \,Completo \,,
routeStatuscompleted,Completed \,Completo \,,
routeStatuscompletedCap,COMPLETED \,COMPLETO \,,
stopStatuscompleted,Completed \,Completo \,,
PDRF_departedTime,Completed at %1$s \,Completo a las %1$s \,,
overlays::routeOverlaycompletedAt,Completed route at %1$s \,Ruta completa a las %1$s \,,
gridrouteGridcompletedRoutes,Completed Routes \,Rutas completas \,,
stopStatuscompletedWithIssues,Completed With Issues \,Completo con asuntos \,,
ELDTZ_buttonText_completingSetup,Completing setup\\u2026 \,Completando configuración\\u2026 \,,
overlays::completeStopscompletingStop,Completing Stop \,Completando Parada \,,
filterscompletionStatustitle,Completion Status \,Estatus \,,
PDDPD_damagedFreight_concealedDamage,Concealed Damage \,Daño oculto \,,
configuration_complete,Configuration Complete \,Configuración Completa \,,
configure,CONFIGURE \,CONFIGURE \,,
ISCGF_finish_picture_button,CONFIRM \,CONFIRME \,,
PDCSDF_confirm,Confirm \,Confirme \,,
PDMNSDF_confirm,Confirm \,Confirme \,,
SignatureActivity_saveButton,Confirm \,Confirme \,,
confirm,CONFIRM \,CONFIRME \,,
confirm_lowercase,Confirm \,Confirme \,,
overlays::routeOverlayconfirm,Confirm \,Confirme \,,
PDRF_warningForceReturnToTerminal,Confirm non-attempt of remaining stops on this manifest and return to terminal.,Confirme que no intento las paradas restantes en este manifiesto y regrese a la terminal.,,
TNF_PD_confirmRoute,CONFIRM ROUTE \,CONFIRME RUTA \,,
ELDDSCF_vehicleAdapterConnected,Connected \,Conectado \,,
TC_vdaConnected,Connected \,Conectado \,,
VSLF_pairedDevice_connectingDescDefault,Connecting to VDA \,Conectándose a VDA \,,
VSLF_pairedDevice_connectingDescWithNum,Connecting to VDA %1$s \,Conectándose a VDA %1$s \,,
error_get_trips_connection_failed,Connection Failed - Check internet connection and try again \,Error de conexión: compruebe la conexión a Internet y vuelva a intentarlo \,,
VSLF_attemptingToConnect_failedWithVdaTruckNum,Connection to VDA %1$s (Truck # %2$s) failed. \,Conexión a VDA %1$s (Camión # %2$s) ha fallado. \,,
VSLF_attemptingToConnect_failedWithVdaTruckNumTime,Connection to VDA %1$s (Truck # %2$s) failed. New connection attempt i,Conexión a VDA %1$s (Camión # %2$s) ha fallado. Nuevo intento de conexión,,
VSLF_attemptingToConnect_failedWithVdaNum,Connection to VDA %1$s failed. \,Conexión a VDA %1$s ha fallado.. \,,
VSLF_attemptingToConnect_failedWithVdaNumTime,Connection to VDA %1$s failed. New connection attempt in %2$s. \,Conexión a VDA %1$s ha fallado. Nuevo intento de conexión en %2$s. \,,
VSLF_attemptingToConnect_failedDefault,Connection to VDA failed. \,Conexión a VDA ha fallado. \,,
PDSHD_consigneeLayout_title,Consignee \,Consignatario \,,
common::consignee,Consignee \,Consignatario \,,
consigneeDetailsconsignee,Consignee \,Consignatario \,,
inbound::sortersconsignee,Consignee \,Consignatario \,,
consigneeDetailsaddress,Consignee Address \,Dirección del consignatario \,,
PDCSDF_consigneeClosedAfter5,Consignee closed - arrived after 5pm \,Consignatario cerrado - llegó después de las 17:00\,,
PDCSDF_consigneeClosedBefore5,Consignee closed - arrived before 5pm \,Consignatario cerrado - llegó antes de las 17:00\,,
consigneeDetailscontact,Consignee Contact \,Contacto del consignatario \,,
consigneeDetailscontract,Consignee Contact \,Contacto del consignatario \,,
consigneeDetailsemail,Consignee Contact Email \,Correo electrónico de contacto del consignatario \,,
PDDPD_refusedDeliveryConsigneeHeader_text,Consignee Contact Name \,Nombre de contacto del consignatario \,,
consigneeDetailsphone,Consignee Contact Phone \,Teléfono de contacto del consignatario \,,
consigneeDetailstitle,Consignee Details \,Detalles del consignatario \,,
consigneeDetailsname,Consignee Name \,Nombre del consignatario \,,
ACC_constructionSite,Construction Site \,Sitio de construcción \,,
ACC_constructionSite_text,Construction Site \,Sitio de construcción \,,
DPF_contactEmail,Contact Email \,Correo electrónico de contacto \,,
PDBCD_signerField_text,Contact Name \,Nombre de contacto \,,
PDBCD_signerField_text,Contact Name \,Nombre de contacto \,,
PDCNF_noFreightCompleteDialog_customerContactInputHint,Contact Name \,Nombre de contacto \,,
PDDPD_refusedDeliveryInto_text,Contact Name \,Nombre de contacto \,,
PDDPD_signedDeliveryReceiptInfo_text,Contact Name \,Nombre de contacto \,,
requestedBycontactName,Contact Name \,Nombre de contacto \,,
DPF_contactPhone,Contact Phone \,Teléfono de contacto \,,
requestedBycontactPhone,Contact Phone \,Teléfono de contacto \,,
overlays::completeStopsnoShipments,contains no shipments. Please enter a note to complete the stop. \,no contiene envíos. Ingrese una nota para completar la parada.\,,
ELDDLOF_continueButtonText,Continue \,Continuar \,,
ELDDLOF_continueButtonText,Continue \,Continuar \,,
ELDTZ_buttonText_continue,CONTINUE \,CONTINUAR \,,
continue_text,Continue \,Continuar \,,
TNF_continueDriving,CONTINUE DRIVING \,CONTINUAR CONDUCIENDO \,,
CL_onDutyPopup_buttonText1,Continuing Work Day \,Jornada laboral continua \,,
ACC_conventionCenter,Convention Center \,Centro de Convenciones \,,
MTF_threadCreated,Conversation created by %1$s on %2$s \,Conversación creada por %1$s en %2$s \,,
charging_speech,Copilot will be charged in %s \,Copiloto se cargará en %s \,,
ELDCRT_certifyLogError,Could not certify log. \,No se pudo certificar el registro.\,,
stopWithCount,\{\{count\}\} stop \,{count} Parada \,,
stopWithCount_plural,\{\{count\}\} stops \,{count} paradas \,,
ACF_createAccount,Create Account \,Crear una Cuenta \,,
mapaddLoadcreateLoad,Create Load \,Crear Carga \,,
gridrouteGridcreateNewRoute,Create New Route \,Crear Ruta Nueva \,,
inbound::createRouteInstanceModalbutton,Create New Route \,Crear Ruta Nueva \,,
inbound::createRouteInstanceModaltitle,Create New Route \,Crear Ruta Nueva \,,
mapaddLoadcreatingLoad,Creating Load \,Creando Carga \,,
ACF_creating,Creating\\u2026 \,Creando\\u2026 \,,
PDDPD_damagedFreight_crushed,Crushed \,Aplastado \,,
PDDPD_damagedFreight_crushedCorner,Crushed corner \,Esquina Aplastada \,,
cubicfeet_definition,cubicfeet \,piescúbicos \,,
cubicmeters_definition,cubicmeters \,metroscúbicos \,,
DOTDHF_currentDriveInformation_title,Current Drive \,Unidad Actual \,,
ELDDCF_currentDutyStatusTitleText,Current Duty Status \,Estado de servicio actual \,,
DOTDHF_currentDriveInformation_currentLocationKey,Current Location \,Ubicación Actual \,,
gridrouteInstanceSummarycurrentPallets,Current pallets \,Paletas Actuales \,,
maprouteListHelpModalcurrentPallets,Current Pallets \,Paletas Actuales \,,
PPF_currentRulesetLabel,Current Ruleset \,Conjunto de Reglas Actual \,,
currentStatus,Current Score \,Puntuación Actual \,,
maprouteListHelpModalcurrentStatus,Current Status \,Estado Actual \,,
maprouteListHelpModalcurrentStop,Current Stop \,Parada Actual \,,
overlays::splitStopscurrentStopTitle,Current Stop \,Parada Actual \,,
ELDDSCF_vehicleText,Current Vehicle \,Vehículo Actual \,,
ELDDCF_currentVehicleTitleText,Current Vehicle EDIT \,EDITAR vehículo actual \,,
inbound::createRouteInstanceModalcustomRouteName,Custom Route Name \,Nombre de Ruta Personalizada \,,
inbound::createRouteInstanceModalcustomRouteName,Custom Route Name \,Nombre de Ruta Personalizada \,,
PDRF_addStopInputHintText,Customer Name (optional) \,Nombre del Cliente (opcional)\,,
PDBCD_signerHeader_text,Customer Name \,Nombre del Cliente \,,
PDBCD_signerHeader_text,Customer Name \,Nombre del Cliente \,,
PDDPST_buttonCustomerNoLongerWants,Customer No Longer Wants \,El cliente ya no quiere \,,
consigneeDetailscustomerOrderNumber,Customer Order Number \,Número de pedido del cliente \,,
PDCSDF_customerRequest,Customer Request \,Solicitud del cliente \,,
PDCSDF_unableToContact,Customer unavailable \,Cliente no disponible \,,
PDDPST_buttonCustomerUnavailable_text,Customer Unavailable \,Cliente no Disponible \,,
PDPPSO_pickUpCutOff_text,Cut Off \,Corte \,,
PDSPC_failedCutOff_text,Cut Off \,Corte \,,
completionCodes::cutOff,Cut Off \,Corte \,,
PDCSDF_cutOff,Cut Off To Make Pickups \,Cortado para hacer recolecciones \,,
DriverDash_cycleTimer,Cycle \,Ciclo\,,
ELDHF_timer_titleCycle,CYCLE \,CICLO \,,
ELDVN_cycle,Cycle \,Ciclo \,,
EldTimer_titleCycle_short,Cycle Timer \,Temporizador de Ciclo \,,
ELD_dutyStatus_D,D \,D \,,
dateTimeFormatdayShort,d \,d \,,
PPF_brakeAlertValue,%d MPH per second \,%d MPH por segundo \,,
details_page_title,Daily Driver Summary \,Resumen diario del conductor \,,
ELDLIF_item_headerTitleEightDayLogs,Daily ELD Logs \,Registros ELD diarios \,,
DOTLCF_dailyHeaderTab_title,DAILY HEADER \,ENCABEZAMIENTO DIARIO \,,
ELDEXEP_viewTitleText,Daily Log Exceptions \,Excepciones de registro diario \,,
ELDDSCF_exceptionTabTitle,Daily Shift Exceptions \,Excepciones del turno diario \,,
PDDPST_buttonDamaged_text,Damaged \,Dañado \,,
PDDPST_buttonDamagedShort_text,Damaged + Short \,Dañado + Corto \,,
boldamagedDelivery,Damaged Delivery \,Entrega dañada \,,
PDDPD_damagedDeliveryDetailsTitle_text,Damaged Freight Details \,Detalles de la carga dañada \,,
ACC_dangerousGoods,Dangerous Goods \,Mercancías peligrosas \,,
DOTDHF_dateInformation_title,Date \,Fecha \,,
EHOS_date_prompt,Date Range \,Rango de Fecha \,,
ELDLOG_topBar_defaultText,"Day of Week, Month Day \","Día de la semana, día del mes \",,
ACC_declaredValue,Declared Value \,Valor Declarado \,,
decline,Decline \,Declinar \,,
completionCodes::addressIncorrect,Del Attempted - Address Incorrect \,Intento de eliminación - dirección incorrecta \,,
completionCodes::apptNeeded,Del Attempted - Appt needed \,Intento de eliminación – Cita necesaria\,,
completionCodes::beyondBusHrs,Del Attempted - Beyond Bus Hrs \,Intento de eliminación - Fuera de las horas de servicio \,,
completionCodes::holiday,Del Attempted - Holiday \,Intento de eliminación - Feriado \,,
completionCodes::inventory,Del Attempted - Inventory \,Intento de eliminación - Inventario \,,
completionCodes::missedAppt,Del Attempted - Missed Appt \,Intento de eliminación - Cita perdida \,,
completionCodes::delAttemptedNoFreight,Del Attempted - No Freight \,Intento de eliminación – Sin carga \,,
completionCodes::attemptedNoFunds,Del Attempted - No Funds \,Intento de eliminación – Sin fondos \,,
completionCodes::delAttemptedOther,Del Attempted - Other \,Intento de eliminación - Otro \,,
completionCodes::resNotHome,Del Attempted - RES not home \,Intento de eliminación - RESIDENTE no está en casa \,,
completionCodes::specEquipReq,Del Attempted - Spec Equip Req \,Intento de eliminación - Requerimiento de especificaciones de equipo \,,
completionCodes::strike,Del Attempted - Strike \,Intento de eliminación - Huelga \,,
completionCodes::tooLongWait,Del Attempted - Too Long Wait \,Intento de eliminación – Espera muy larga \,,
completionCodes::weather,Del Attempted - Weather \,Intento de eliminación - Clima \,,
completionCodes::willRedeliver,Del Attempted - Will Redeliver \,Intento de eliminación - Volverá a entregar \,,
gridrouteInstancedeleteRoute,Delete Route \,Eliminar Ruta \,,
PDCSDF_deliverTomorrow,Deliver Tomorrow \,Entregar mañana \,,
PDDPST_buttonDeliverTomorrow_text,Deliver Tomorrow \,Entregar mañana \,,
PDDPST_buttonDeliverTomorrow_text,Deliver Tomorrow \,Entregar mañana \,,
PDDPST_buttonTomorrow_text,Deliver Tomorrow \,Entregar mañana \,,
PDSPC_deliveredOutsideMaven_text,Delivered - Completed Outside Maven \,Entregado – Completado fuera de Maven \,,
PDCC_status_1100,Delivered - Damaged \,Entregado - Dañado \,,
PDSPC_deliveredDamaged_text,Delivered - Damaged \,Entregado - Dañado \,,
PDCC_status_1102,Delivered - Damaged + Short \,Entregado - Dañado + Corto \,,
PDSPC_deliveredDamagedShort_text,Delivered - Damaged + Short \,Entregado - Dañado + Corto \,,
completionCodes::damagedShort,Delivered - Damaged and Short \,Entregado - Dañado y Corto \,,
PDCC_status_1000d,Delivered - No Problems \,Entregado – Sin Problemas \,,
PDSPC_deliveredNoProblems_text,Delivered - No Problems \,Entregado - Sin Problemas \,,
PDSPC_deliveredOther_text,Delivered - Other Issue \,Entregado - Otro tema \,,
PDCC_status_1104,Delivered - Over \,Entregado - Terminado \,,
PDSPC_deliveredOver_text,Delivered - Over \,Entregado - Terminado \,,
PDCC_status_1103,Delivered - Partial Refusal \,Entregado - Rechazo parcial \,,
PDSPC_deliveredPartialRefusal_text,Delivered - Partial Refusal \,Entregado - Rechazo Parcial \,,
PDSPC_deliveredPartialRefusal_text,Delivered - Partial Refusal \,Entregado - Rechazo Parcial \,,
PDCC_status_1101,Delivered - Short \,Entregado - Corto \,,
PDSPC_deliveredShort_text,Delivered - Short \,Entregado - Corto \,,
PDDPSO_delivered_text,Delivered \,Entregado \,,
common::delivery_other,Deliveries \,Entregas \,,
common::delivery_plural,Deliveries \,Entregas \,,
maprouteListHelpModaldeliveries,Deliveries \,Entregas \,,
toastMessages::deliverySuccessfullyCreated_other,deliveries successfully created \,entregas creadas con éxito \,,
toastMessages::deliverySuccessfullyCreated_plural,deliveries successfully created \,entregas creadas con éxito \,,
DD_notification_speech_target_type_delivery,delivery \,entrega \,,
PDPSHC_delivery,DELIVERY \,ENTREGA \,,
PDPSHC_delivery,DELIVERY \,ENTREGA \,,
PDSHI_addDelivery,Delivery \,Entrega \,,
common::delivery,Delivery \,Entrega \,,
inbound::sortersdeliveryDate,Delivery Date (asc) \,Fecha de entrega (asc)\,,
mapaddLoaddeliveryDate,delivery date \,fecha de entrega \,,
stopDetailsdeliveryInfo,Delivery Information \,Información de entrega \,,
mapaddLoaddeliveryLocation,delivery location \,ubicación de la entrega \,,
mapaddLoaddeliveryLocationLabel,Delivery Location \,Ubicación de la Entrega \,,
completionCodes::notAttempted,Delivery Not Attempted \,Entrega no intentada \,,
PDSHI_deliveryStatusPlaceholder,Delivery Not Complete \,Entrega no Completada \,,
PDSPC_titleDelivery_text,Delivery Processed \,Entrega Procesada \,,
boldeliveryReceipt,Delivery Receipt \,Recibo de Entrega \,,
PDPPST_deliveryReceiptTitle,Delivery Receipt Information \,Información del recibo de entrega \,,
PDPPSH_freightAppointCheckbox_text,Delivery requires appointment \,Entrega Requiere Cita \,,
stopDetailsdeliveryDetailsTitle,Delivery Stop Details \,Detalles de Parada de Entrega \,,
filtersstopTypedelivery,Delivery Stops \,Paradas de Entrega \,,
toastMessages::deliverySuccessfullyCreated,delivery successfully created \,entrega creada con éxito \,,
completionCodes::deliveryUnassigned,Delivery Unassigned \,Entrega sin Asignar \,,
consigneeDetailsdeliveryWindow,Delivery Window \,Ventana de tiempo de Entrega \,,
PDDPD_damagedFreight_dentedBent,Dented/Bent \,Abollado/Doblado \,,
DriverDash_departFromStop,Depart \,Salir \,,
PDNS_stopStatusBar_departedStatusText,DEPART \,SALIR \,,
PDTSDF_StartingTerminalNamePrefix,Depart from %1$s Terminal \,Salir de %1$s Terminal \,,
TNF_PD_departTerminal,Depart from Terminal \,Salir de la Terminal \,,
overlays::routeOverlaydepartFromTerminal,Depart from Terminal \,Salir de la Terminal \,,
CW_workflow_action_depart_stop,Depart Stop \,Parada de Salida \,,
TNF_PD_markAsDeparted,Depart Stop \,Parada de Salida \,,
core_workflow_notification_stop_departed,Depart Stop \,Parada de Salida \,,
PDTDF_actionButton,Depart Terminal \,Terminal de Salida \,,
PDTDF_actionButton,Depart Terminal \,Terminal de Salida \,,
completed_stop_status_departed_name,Departed \,Salió \,,
stopsTabledepartedAt,"Departed at \{\{time, h:mm a\}\} \","Salió a las {{time, h:mm a}}",,
overlays::routeOverlaydepartedAt,Departed at %1$s \,Salió a las %1$s \,,
stopBoxcompletedAt,Departed at %1$s \,Salió a las %1$s \,,
TNF_PD_departedAt,Departing %1$s \,Saliendo %1$s \,,
TNF_PD_departedAtLocationAtTime,Departing %1$s at %2$s \,Saliendo %1$s a %2$s \,,
PDTDF_departTerminalTitle,Departing from %1$s terminal \,Saliendo de %1$s terminal \,,
PDTDF_departTerminalTitle,Departing from %1$s terminal \,Saliendo de %1$s terminal \,,
DriverDash_departingFrom,Departing from: \,Saliendo de: \,,
PDRSL_atTerminal_departing,Departing Terminal \,Saliendo de la Terminal \,,
common::descending,desc \,descripción \,,
PDSHD_productTableHeader_description,Description \,Descripción \,,
inbound::shipmentsOverviewdeselectAll,Deselect All \,Deseleccionar Todo \,,
overlays::stopOverlay::shipment::dest,Dest:  \,Destino:  \,,
PDSHI_destinationZipAndTerm,"Dest: &lt;b&gt;%1$s, %2$s&lt;/b&gt; \","Destino: &lt;b&gt;%1$s, %2$s&lt;/b&gt; \",,
PDSHI_destinationZipAndTerminalBold,"Dest: &lt;b&gt;%1$s, %2$s&lt;/b&gt; \","Destino: &lt;b&gt;%1$s, %2$s&lt;/b&gt; \",,
PDSHI_destinationTerm,Dest: &lt;b&gt;%1$s&lt;/b&gt; \,Destino: &lt;b&gt;%1$s&lt;/b&gt; \,,
PDSHI_destinationTerminalBold,Dest: &lt;b&gt;%1$s&lt;/b&gt; \,Destino: &lt;b&gt;%1$s&lt;/b&gt; \,,
PDSHI_destinationZip,Dest: &lt;b&gt;%1$s&lt;/b&gt; \,Destino: &lt;b&gt;%1$s&lt;/b&gt; \,,
PDSHI_destinationZipCodeBold,Dest: &lt;b&gt;%1$s&lt;/b&gt; \,Destino: &lt;b&gt;%1$s&lt;/b&gt; \,,
PDSHI_destinationTerminal,Dest: %1$s \,Destino: %1$s \,,
PDSHI_destinationZipCode,Dest: %1$s \,Destino: %1$s \,,
PDSHI_destinationZipAndTerminal,"Dest: %1$s, %2$s \","Destino: %1$s, %2$s \",,
PDSHI_destinationZipAndTerminalBold,"Dest: <b>%1$s, %2$s</b> \","Destino: <b>%1$s, %2$s</b> \",,
PDSHI_destinationTerminalBold,Dest: <b>%1$s</b> \,Destino: <b>%1$s</b> \,,
PDSHI_destinationZipCodeBold,Dest: <b>%1$s</b> \,Destino: <b>%1$s</b> \,,
shipmentInformationdestSCAC,Destination SCAC \,Destino SCAC \,,
shipmentInformationdestSIC,Destination SIC \,Destino SIC \,,
PDPPBF_destinationZipCode,Destination Zip code \,Código postal del destino \,,
PDPPST_zipCode_title,Destination Zip Code \,Código postal del destino \,,
shipmentInformationdestZipCode,Destination Zip Code \,Código postal del destino \,,
ACC_detention,Detention \,Detención \,,
ACC_detentionCharge,Detention \,Detención \,,
PDSC_detentionTime_title,DETENTION \,DETENCIÓN \,,
PDDC_desc_text,DETENTION COUNTER \,MOSTRADOR DE DETENCIÓN \,,
PDCSDF_didNotAttempt,Did not attempt \,No se intentó \,,
PPF_settingDisabled,Disable \,Deshabilitar \,,
interact,Disable Auto Adjust \,Deshabilitar ajuste automático \,,
VDF_disconnectingButtonText,DISCONNECTING\\u2026 \,DESCONECTANDO \\u2026 \,,
CL_autoLogoutPopup_buttonText,Dismiss \,Descartar \,,
DriverDash_dismiss,Dismiss \,Descartar \,,
TNF_PD_dismissText,Dismiss \,Descartar \,,
TNF_dismiss,DISMISS \,DESCARTAR \,,
common::dismiss,Dismiss \,Descartar \,,
declineInAppNotification,DISMISS \,DESCARTAR \,,
dismiss,Dismiss \,Descartar \,,
mapaddLoaddismissButton,Dismiss \,Descartar \,,
maprouteActionsModaldismissButton,Dismiss \,Descartar \,,
notificationDismissButtonText,DISMISS \,DESCARTAR \,,
notification_workflow_dismiss,Dismiss \,Descartar \,,
overlays::changeTerminaldismiss,Dismiss \,Descartar \,,
overlays::completeStopsdismiss,Dismiss \,Descartar \,,
overlays::mergeStopsdismissButton,Dismiss \,Descartar \,,
overlays::sameDaydismiss,Dismiss \,Descartar \,,
overlays::splitStopsdismissButton,Dismiss \,Descartar \,,
overlays::undoSameDaydismissButton,Dismiss \,Descartar \,,
TLF_tabLayout_tmw_tabText,Dispatch \,Envío \,,
header::loginDropDowndispatch,Dispatch \,Envío \,,
layoutdispatch,Dispatch \,Envío \,,
utilBardispatchView,Dispatch View \,Vista de envío \,,
inbound::statusdispatched,DISPATCHED \,ENVIADO \,,
DOTH_inspectLogsOnDeviceDesc_text,Display logs on device for the inspector to view. \,Mostrar registros en el dispositivo para que los vea el inspector. \,,
stopDetailsdmanSequence,DMan Stop Sequence \,Secuencia de parada DMan \,,
PDPPST_proNumberChangeDialog_confirmButton,Do Not Change Pro Number \,No cambie el número PRO \,,
boldoc,Document \,Documento \,,
image_set_creator_activity_label,Document Imaging Activity \,Actividad de imágenes de documentos \,,
MDPV_disabled_title,Document imaging is not currently supported on this device. \,"Actualmente, la imagen de documentos no es compatible con este dispositivo. \",,
MDPV_loading_title,Document Loading \,Cargando Documentos \,,
MDQU_failed,Document upload failed.  \,Error al cargar el documento.  \,,
TNF_PD_dontArrive,Don't Arrive \,No llegar \,,
TNF_PD_dontDepart,Don't Depart \,No Salir \,,
no_account,Don't have an account? \,¿No tienes una cuenta?\,,
ELDCRSFDL_doneButtonText,Done \,Terminado \,,
ISCGF_save_button,Done \,Terminado \,,
done,Done \,Terminado \,,
RMA_description,Done with your workday? \,¿Terminaste con tu día de trabajo? \,,
AUTH_FLOW_driveTitleInfoCompletion,Drive \,Maneja \,,
DriverDash_driveTimer,Drive \,Maneja \,,
ELDDCF_dutyStatus_Drive,Drive \,Maneja \,,
